base_commit,immutable_tree_sha,landing_commit,artifact,metric,arm_or_comparison,n_or_label,value,unit,notes
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,trim_vs_no_trim_burst2_elapsed_ns,mean_delta_ns_arithmetic_mean,TRIM_minus_NO_TRIM,n=20,64381372.500,ns,"t=331.600 df=19 crit=2.101 sign TRIM-faster=0/20 NO_TRIM-faster=20/20 significant=true"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,trim_vs_trim_same_vs_same_control,mean_delta_ns_arithmetic_mean,TRIM(A-slot)_minus_TRIM(B-slot),n=20,-19915.000,ns,"t=-0.044 df=19 crit=2.101 sign TRIM(A-slot)-faster=11/20 TRIM(B-slot)-faster=9/20 significant=false"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,trim_call_ns_arithmetic_mean,TRIM,n=40,24219857.5,ns,"wall-clock of the trim_current_thread() call itself"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,burst2_elapsed_ns_arithmetic_mean,TRIM,n=40,65163347.5,ns,"second-burst wall time after trim destroyed the warm cache (cold re-materialisation)"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,burst2_elapsed_ns_arithmetic_mean,NO_TRIM,n=40,781975.0,ns,"second-burst wall time with the cache still warm (no-trim control)"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,cold_start_delta_ns,TRIM_minus_NO_TRIM,n=20,64381372.5,ns,"burst2 cold-start cost trim specifically causes, isolated by the paired control"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,cold_start_ratio,TRIM_over_NO_TRIM,n=20,83.332,ratio,"asserted > 1.0 in-script"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,mechanism_oracle_action_released_delta_gt0_launches,TRIM,n=40,40,count,"40/40 launches confirmed"
45f3d83fdfcc2326f8dc33d12d5ad45fc36d3f5f,63eb2faa84cba9131786871ba01c26d0460d2b5b,e6bbc6acbc3f01b649d70b02bd41b4f664dc822e,cost_side,mechanism_oracle_burst2_reserved_delta_gt0_launches,TRIM,n=40,40,count,"40/40 launches confirmed"
